Operation, Size, OpenCL Overhead, GPU Data Trans, GPU Ex, CPU Ex,
Matrix Transpose, 256, 31140105, 4347966 ,128724, 274981,
Matrix Transpose, 256, 33521288, 4263290 ,160370, 269423,
Matrix Transpose, 256, 33576455, 4125586 ,125730, 277120,
Matrix Transpose, 256, 30888644, 4224801 ,168496, 254454,
Matrix Transpose, 256, 24139825, 4363362 ,127868, 490947,
Matrix Transpose, 256, 37115726, 4427509 ,147969, 317748,
Matrix Transpose, 256, 33507175, 4326154 ,157805, 277976,
Matrix Transpose, 256, 45709447, 4407410 ,138560, 295081,
Matrix Transpose, 256, 35704465, 4121736 ,128724, 313043,
Matrix Transpose, 512, 23779314, 15553374 ,1296649, 1474554,
Matrix Transpose, 512, 33928416, 18030778 ,1610120, 2994438,
Matrix Transpose, 512, 39257421, 15877109 ,1443762, 1587027,
Matrix Transpose, 512, 34808100, 18749239 ,1157661, 1525017,
Matrix Transpose, 512, 32347376, 16711036 ,1432216, 4191444,
Matrix Transpose, 512, 33372892, 17536837 ,1541268, 1549821,
Matrix Transpose, 512, 43761908, 21168908 ,1749108, 1386029,
Matrix Transpose, 512, 22450589, 17044180 ,1178188, 1549821,
Matrix Transpose, 512, 30484940, 14452590 ,1224376, 1491232,
Matrix Transpose, 512, 36010238, 19170051 ,1471559, 1514325,
Matrix Transpose, 512, 29778026, 14451736 ,1339414, 1362080,
Matrix Transpose, 512, 24437901, 16454016 ,1341552, 1352244,
Matrix Transpose, 512, 34734971, 15708614 ,1223520, 4267139,
Matrix Transpose, 512, 27486224, 17045035 ,1858587, 1445901,
Matrix Transpose, 512, 22410391, 16071692 ,1415109, 1974910,
Matrix Transpose, 512, 28943672, 16079817 ,1198717, 4633639,
Matrix Transpose, 512, 27230486, 14725863 ,1225231, 1250035,
Matrix Transpose, 512, 30706463, 14253732 ,1232501, 2167781,
Matrix Transpose, 512, 25971898, 14989727 ,1266285, 5725441,
Matrix Transpose, 512, 44157916, 15106475 ,1194867, 1280399,
Matrix Transpose, 512, 36876238, 15113318 ,1197861, 1380041,
Matrix Transpose, 512, 29077099, 14958079 ,1285103, 1292800,
Matrix Transpose, 512, 41115152, 14998279 ,1165359, 1447183,
Matrix Transpose, 512, 31578025, 15345961 ,1125160, 1449750,
Matrix Transpose, 512, 34557923, 14827218 ,1219243, 1943263,
Matrix Transpose, 512, 53703169, 14787873 ,1192301, 1311189,
Matrix Transpose, 512, 18792432, 15095356 ,1167925, 1266286,
Matrix Transpose, 512, 32932406, 14696355 ,1156806, 1415965,
Matrix Transpose, 512, 41468823, 17299061 ,1289379, 1365073,
Matrix Transpose, 512, 30316869, 14809684 ,1351388, 1398859,
Matrix Transpose, 512, 31141818, 14985877 ,1190163, 1250891,
Matrix Transpose, 512, 38191705, 17813956 ,1214968, 1352244,
Matrix Transpose, 512, 42050861, 15853588 ,1397576, 1293227,
Matrix Transpose, 512, 35893060, 17408113 ,1220527, 1445901,
Matrix Transpose, 512, 31607532, 18075682 ,1188025, 1289806,
Matrix Transpose, 512, 44849006, 15030781 ,1171774, 1335566,
Matrix Transpose, 512, 31942814, 15774900 ,1596435, 1268424,
Matrix Transpose, 512, 27441320, 14734416 ,1214967, 4154665,
Matrix Transpose, 512, 60050849, 14937124 ,1311617, 1378332,
Matrix Transpose, 512, 33071395, 14490225 ,1165359, 1298359,
Matrix Transpose, 512, 34575884, 14828500 ,1255594, 4997145,
Matrix Transpose, 512, 45761621, 14387588 ,1196150, 1384746,
Matrix Transpose, 512, 34324852, 14603126 ,1185886, 1318888,
Matrix Transpose, 512, 31496342, 14488515 ,1220098, 1564788,
Matrix Transpose, 512, 54755628, 14608685 ,1142694, 1600712,
Matrix Transpose, 512, 32834901, 16164066 ,1331716, 1403562,
Matrix Transpose, 512, 27345098, 14689940 ,1221382, 1304347,
Matrix Transpose, 512, 43563903, 14730567 ,1204275, 1393727,
Matrix Transpose, 512, 35694628, 14766062 ,1175195, 1270135,
Matrix Transpose, 512, 36052576, 15709468 ,1210263, 1529721,
Matrix Transpose, 512, 35886646, 14751522 ,1229508, 1357803,
Matrix Transpose, 512, 29979880, 14667274 ,1162793, 1297932,
Matrix Transpose, 512, 31560491, 15129569 ,1221809, 1296221,
Matrix Transpose, 512, 41900327, 17976037 ,1164077, 1412971,
Matrix Transpose, 512, 30588859, 14718592 ,1320598, 1265003,
Matrix Transpose, 512, 32600119, 14991009 ,1161082, 1291090,
Matrix Transpose, 512, 30071397, 17527857 ,1241054, 1402280,
Matrix Transpose, 512, 40658418, 14867843 ,1191447, 1303492,
Matrix Transpose, 512, 28271826, 16955226 ,1266713, 1510049,
Matrix Transpose, 512, 36765477, 14725007 ,1178189, 3761223,
Matrix Transpose, 512, 42207383, 14391437 ,1180755, 1377476,
Matrix Transpose, 512, 32207532, 14430782 ,1173484, 1350961,
Matrix Transpose, 512, 30112879, 14772905 ,1161937, 4650318,
Matrix Transpose, 512, 39595267, 15622655 ,1259870, 1445045,
Matrix Transpose, 512, 26137828, 14520162 ,1255166, 1362935,
Matrix Transpose, 512, 32462415, 14200702 ,1128581, 4301351,
Matrix Transpose, 512, 26289219, 16185021 ,2822521, 1345402,
Matrix Transpose, 512, 35184437, 14942684 ,1152957, 1327868,
Matrix Transpose, 512, 39264690, 14566775 ,1234639, 1266285,
Matrix Transpose, 512, 37427487, 14824650 ,1186742, 1325302,
Matrix Transpose, 512, 23965342, 14948243 ,1246186, 1487811,
Matrix Transpose, 512, 48824484, 21203548 ,1541268, 1653740,
Matrix Transpose, 512, 56447857, 15419091 ,1859870, 1519030,
Matrix Transpose, 512, 42675665, 16482241 ,1228652, 1510904,
Matrix Transpose, 512, 47628762, 16259004 ,1236350, 1496792,
Matrix Transpose, 512, 38442309, 19116167 ,1427083, 1617390,
Matrix Transpose, 512, 45362619, 15461429 ,1204703, 1537846,
Matrix Transpose, 512, 39658133, 15780031 ,1230791, 1494225,
Matrix Transpose, 512, 39470393, 17879388 ,1273128, 1504062,
Matrix Transpose, 512, 40642167, 15518306 ,1233357, 1571204,
Matrix Transpose, 512, 38816509, 15807402 ,1363363, 1646471,
Matrix Transpose, 512, 35309312, 18478532 ,1250035, 1546827,
Matrix Transpose, 512, 48525127, 16021228 ,1261582, 1630220,
Matrix Transpose, 512, 32768615, 16930850 ,1288951, 1564361,
Matrix Transpose, 512, 54315571, 15740687 ,1201282, 4399284,
Matrix Transpose, 512, 38155354, 15989583 ,1241481, 1817961,
Matrix Transpose, 512, 34909455, 18443465 ,1379614, 1473271,
Matrix Transpose, 512, 44549220, 15620944 ,1200854, 5947822,
Matrix Transpose, 512, 37641312, 15692362 ,1242337, 1544688,
Matrix Transpose, 512, 41402964, 15627787 ,1204275, 1694368,
Matrix Transpose, 512, 50881075, 15669270 ,1395009, 1498930,
Matrix Transpose, 512, 37011807, 15932704 ,1239771, 1578902,
Matrix Transpose, 512, 30940391, 17277250 ,1421952, 1563506,
Matrix Transpose, 512, 56002240, 15437481 ,1267996, 1619101,
Matrix Transpose, 512, 39817220, 16342825 ,1254311, 1535281,
Matrix Transpose, 512, 42355352, 16692646 ,1265431, 1682821,
Matrix Transpose, 512, 46405668, 15771479 ,1224375, 1578901,
Matrix Transpose, 512, 35065977, 16321870 ,1548538, 1627654,
Matrix Transpose, 512, 36579446, 16037051 ,1261154, 1593442,
Matrix Transpose, 512, 51306592, 15711179 ,1265858, 1733712,
Matrix Transpose, 1024, 29167763, 56710865 ,7725155, 14449598,
Matrix Transpose, 1024, 29433337, 54886489 ,7636631, 12105622,
Matrix Transpose, 1024, 31531838, 67246139 ,9426366, 8118597,
Matrix Transpose, 1024, 28292354, 54596111 ,7704628, 14729712,
Matrix Transpose, 1024, 19479672, 58409082 ,9316458, 13641758,
Matrix Transpose, 1024, -16077251, 75898449 ,7506196, 11715174,
Matrix Transpose, 1024, -617533, 58492047 ,7686238, 6410972,
Matrix Transpose, 1024, 18643180, 55176439 ,8997856, 9831355,
Matrix Transpose, 1024, 23091644, 50732252 ,7898355, 11194717,
Matrix Transpose, 1024, 26942675, 54579861 ,8162218, 7490372,
Matrix Transpose, 1024, 17304193, 54233889 ,7459581, 6357943,
Matrix Transpose, 1024, 63664959, 50738239 ,7315889, 6493509,
Matrix Transpose, 1024, 34001544, 49453992 ,7240622, 14407260,
Matrix Transpose, 1024, 30277100, 50061689 ,7464713, 6909190,
Matrix Transpose, 1024, 25431771, 56149781 ,7492939, 6452455,
Matrix Transpose, 1024, 49755488, 53899890 ,9640193, 13236769,
Matrix Transpose, 1024, 69444284, 49007520 ,7568206, 6116745,
Matrix Transpose, 1024, 81762878, 47693338 ,7540835, 6382319,
Matrix Transpose, 1024, 77293886, 51476372 ,8547534, 5997858,
Matrix Transpose, 1024, 39300614, 50501318 ,7422376, 6311328,
Matrix Transpose, 1024, 10308617, 60530677 ,8814391, 6582461,
Matrix Transpose, 1024, 35665121, 52657981 ,7754663, 7575476,
Matrix Transpose, 1024, 33757353, 63650846 ,8200279, 7683245,
Matrix Transpose, 1024, 14580460, 51517854 ,7523302, 7059296,
Matrix Transpose, 1024, 22341537, 64257688 ,7463430, 6573480,
Matrix Transpose, 1024, 61227755, 51523840 ,7426225, 6370345,
Matrix Transpose, 1024, 49497185, 50701888 ,7410829, 13937695,
Matrix Transpose, 1024, 16848313, 58786701 ,8149388, 7783744,
Matrix Transpose, 1024, 33550795, 55397110 ,7538269, 7446752,
Matrix Transpose, 1024, 47453850, 55867102 ,8105340, 8648033,
Matrix Transpose, 1024, 38935824, 58172161 ,7841477, 7777328,
Matrix Transpose, 1024, 84573425, 53846434 ,8100635, 16112319,
Matrix Transpose, 1024, 26269546, 59689053 ,7916744, 10881247,
Matrix Transpose, 1024, 61562180, 55391977 ,7619952, 7194008,
Matrix Transpose, 1024, 48057272, 53394829 ,7862005, 7759795,
Matrix Transpose, 1024, 63964744, 57983138 ,8891369, 9724868,
Matrix Transpose, 1024, 34134972, 62810504 ,7569061, 7777756,
Matrix Transpose, 1024, 31030626, 52394974 ,7555376, 8744684,
Matrix Transpose, 1024, 35395699, 62215209 ,7699923, 7915462,
Matrix Transpose, 1024, 51230041, 54408800 ,7729431, 8899494,
Matrix Transpose, 1024, 43362906, 55266674 ,7610544, 15271123,
Matrix Transpose, 1024, 41765615, 54053419 ,7465140, 7193580,
Matrix Transpose, 1024, 81419472, 58497606 ,7777756, 18857863,
Matrix Transpose, 1024, 34097338, 56388413 ,8126295, 8462431,
Matrix Transpose, 1024, 59591547, 54996825 ,7548533, 19272687,
Matrix Transpose, 1024, 43369748, 56500887 ,8092082, 7684527,
Matrix Transpose, 1024, 49784142, 61910718 ,7634920, 16746531,
Matrix Transpose, 1024, 35218222, 53806235 ,7693508, 7603273,
Matrix Transpose, 1024, 41059557, 51814646 ,7458726, 14307189,
Matrix Transpose, 1024, 31508745, 52107161 ,7541264, 6239482,
Matrix Transpose, 1024, 41820356, 59477792 ,7653736, 7431356,
Matrix Transpose, 1024, 34465976, 49738382 ,7541691, 7199567,
Matrix Transpose, 1024, 47938384, 58719987 ,7558797, 7265426,
Matrix Transpose, 1024, 32713020, 49598112 ,7358655, 7078541,
Matrix Transpose, 1024, 32112593, 48666251 ,7455733, 12682528,
Matrix Transpose, 1024, 22481382, 51464824 ,7607550, 6256161,
Matrix Transpose, 1024, 33668401, 50823342 ,7578042, 15115883,
Matrix Transpose, 1024, 36029483, 49332111 ,7330002, 6318171,
Matrix Transpose, 1024, 37063978, 49678083 ,7253452, 18813387,
Matrix Transpose, 1024, 30984012, 51176585 ,7452738, 6653452,
Matrix Transpose, 1024, 56197680, 52704167 ,7505341, 7116175,
Matrix Transpose, 1024, 46116147, 50526977 ,7742261, 6857016,
Matrix Transpose, 1024, 26480808, 49799964 ,7410401, 7386880,
Matrix Transpose, 1024, 31546806, 49728974 ,7702916, 6329290,
Matrix Transpose, 1024, 34993275, 49302174 ,7416388, 6359653,
Matrix Transpose, 1024, 35011664, 51697469 ,7604128, 6439197,
Matrix Transpose, 1024, 56842154, 50995259 ,7546823, 17229781,
Matrix Transpose, 1024, 41561197, 51828758 ,7686666, 7167921,
Matrix Transpose, 1024, 53325123, 50797682 ,7625084, 13437766,
Matrix Transpose, 1024, 33902328, 50365752 ,7327864, 7237201,
Matrix Transpose, 1024, 37169610, 56814358 ,7391584, 6528149,
Matrix Transpose, 1024, 36838177, 49730684 ,7350102, 6272412,
Matrix Transpose, 1024, 24227496, 53664680 ,8526580, 9095360,
Matrix Transpose, 1024, 29716443, 51220206 ,7796145, 23355079,
Matrix Transpose, 1024, 24744530, 61541224 ,8431213, 8999566,
Matrix Transpose, 1024, -657305, 74587259 ,7678969, 25001550,
Matrix Transpose, 1024, 39479800, 57375868 ,7613537, 8742973,
Matrix Transpose, 1024, 30901048, 53742941 ,8528290, 14459434,
Matrix Transpose, 1024, 29348232, 53441018 ,7912467, 7004556,
Matrix Transpose, 1024, 65011216, 50641161 ,7379610, 13520732,
Matrix Transpose, 1024, 26511172, 51226620 ,8179752, 14871266,
Matrix Transpose, 1024, 85276062, 52326549 ,7649888, 6962218,
Matrix Transpose, 1024, 34121287, 48995974 ,7417671, 6496075,
Matrix Transpose, 1024, 36619646, 49704170 ,7281677, 6835633,
Matrix Transpose, 1024, 18589295, 58071662 ,7535276, 6538840,
Matrix Transpose, 1024, 27935689, 51026050 ,7723445, 6613253,
Matrix Transpose, 1024, -38556923, 60652559 ,8495788, 38293486,
Matrix Transpose, 1024, 35148942, 48855275 ,7442903, 6181749,
Matrix Transpose, 1024, 64861108, 49349645 ,7222660, 6770202,
Matrix Transpose, 1024, 30401974, 54209940 ,8158797, 7623801,
Matrix Transpose, 1024, 26644173, 50412365 ,7557515, 7851313,
Matrix Transpose, 1024, 15239904, 61189692 ,7751242, 7372340,
Matrix Transpose, 1024, 55821342, 51143656 ,7475832, 6216816,
Matrix Transpose, 1024, 32706178, 58947926 ,7735846, 6338271,
Matrix Transpose, 1024, 78301868, 49803386 ,7489517, 6299354,
Matrix Transpose, 1024, 26478241, 54612363 ,7656303, 12479392,
Matrix Transpose, 1024, 31928701, 50121561 ,7613537, 7113181,
Matrix Transpose, 1024, 33407959, 50374305 ,7314179, 12434917,
Matrix Transpose, 1024, 36484935, 51154774 ,7997144, 6430644,
Matrix Transpose, 1024, 49719137, 76667801 ,7890657, 7117030,
